0;194;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;623;820;1217;1678;3103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;470;666;848;1064;1264;1750;2498;2681;2864;3060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;547;795;995;1163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;384;1053;1588;2091;2419;2588;2754;2954;3203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;602;1638;1895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;868;1689;2577;3357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;717;880;1080;1245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1002;1212;1410;1628;1827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;691;917;1152;1500;2524;3361;3617;3882;4150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;683;925;1108;1293;1574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;140;1538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;146;1044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1154;1318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;183;873;1075;1232;2137;2343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;549;1095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;587;1278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;565;1212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;708;842;1012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;629;888;1157;1656;2250;2496;2744;3227;3836;4094;4343;4770;5456;5693;5916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;598;822;1543;2199;2419;2666;3251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;327;641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;166;1325;1517;1730;1851;2400;2617;2849;3417;3639;3831;4098;4946;5166;5352;5650;6049;6501;6966;7168;7336;7566;7785;8319;8533;8818;9199;9637;10070;10282;10636;11323;11501;11665;11819;12020;12167;12317;12502;;;;;;;
0;200;466;934;1877;2134;2417;2852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;319;637;984;1748;2002;2270;2552;3364;3685;4069;4469;4801;5051;6399;6718;7182;8066;8237;8402;8837;9558;9752;10003;10287;10753;;;;;;;;;;;;;;;;;;;;;
0;204;522;1175;1367;1533;1802;2238;2402;2938;3334;3735;3958;4151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;378;812;1026;1296;1795;1977;2177;2410;2829;3011;3281;4163;4561;4980;5177;5394;5729;6226;6411;6628;6912;7359;7528;7795;8531;8931;9338;9595;9829;10079;10664;10845;11062;11314;11547;11913;12095;;;;;;;;;
0;855;1651;1896;2199;2941;3399;3882;4148;4381;5127;5599;6066;6313;6581;7215;7682;8183;8415;8716;9300;9833;10367;10547;10799;11350;11866;12366;12564;12814;13440;13906;14401;14615;14847;15352;15858;16352;16549;16781;17266;17753;18216;18434;18716;;
0;1159;2328;3018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;796;1350;1621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;482;771;1112;1832;2655;3343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;355;626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;536;832;2027;2188;2438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1040;2241;2777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;702;1244;1873;2488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;195;653;759;1245;1860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;259;775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;185;1282;2673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;181;347;535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;460;825;2108;2250;2383;3540;3682;4280;4433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;253;1222;1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;689;981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;245;462;1818;2081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;456;1023;1219;1482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;203;659;830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;728;893;1385;1842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;227;495;761;1055;1280;1577;1805;2086;2345;2598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;454;1148;1871;2351;2895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;485;1161;2169;2453;2763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;345;750;922;1154;1565;1722;1900;2149;2516;2698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;730;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;855;1098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;278;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;582;1650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;221;431;1281;1498;1730;2671;2892;3120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1314;1615;1866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;884;1169;1548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;192;379;569;787;1065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;250;466;869;1183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;219;571;781;941;1131;1365;1821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;388;700;1008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;488;1055;1319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;771;1452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;546;785;921;999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;117;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;522;1056;1342;1657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;171;1515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;155;584;1072;1237;2047;2206;2354;2499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;469;1090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;135;293;444;866;1255;1397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;205;434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;251;616;861;1232;1486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;162;392;920;1418;1560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;135;603;1167;1790;1901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1052;1532;2848;3000;3167;3354;4415;4554;4729;4916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;481;1288;1481;1919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;148;301;472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;739;918;1369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;337;484;723;956;1183;1457;1727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;787;1754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;160;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;481;697;1063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;744;1036;1563;2185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;868;1156;1378;1955;2257;2687;3157;3608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;280;560;731;925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;206;463;758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;212;672;961;1145;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;474;667;1064;1417;1763;2136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;734;937;1143;1374;1638;2020;2471;2696;2904;3144;3421;3806;4239;4480;4736;4970;5190;5420;5654;5871;6126;6358;6605;6877;;;;;;;;;;;;;;;;;;;;;;
0;160;1253;1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;181;800;1015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;499;698;921;1441;2317;2760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;638;1149;1337;1686;1996;2686;2906;3189;3492;3852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;774;951;1390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;308;494;653;948;1513;1808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;300;758;999;1381;1643;2023;2284;2765;3017;3620;4088;4319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;302;619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1090;2323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;226;889;1127;1834;2068;3414;4167;4416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1474;2621;2633;3045;3061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1214;1630;1710;2126;2134;2530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;782;794;1170;1182;1575;1595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;220;1336;1348;2584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;80;1121;1133;2242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;525;701;1153;1657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;232;676;868;1076;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;212;713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;330;1114;1784;2132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;501;648;813;958;1123;1562;2011;2458;2913;3075;3261;3410;3625;4062;4479;4881;5305;5473;5636;5808;6069;6444;6618;6776;6967;7151;7488;7644;7815;7946;8303;8747;;;;;;;;;;;;;;
0;1216;2377;3856;4071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;727;1495;2319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;209;1304;1518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;171;677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;826;1068;2525;2749;3028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1032;1271;2362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;929;1168;2078;2317;2573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1353;1967;2578;3225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;430;880;1303;1814;2663;3447;3812;4234;4604;5052;6296;6689;7014;7375;7783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;693;1011;2180;2489;3227;3522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;697;875;1491;1922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;42;372;773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;186;367;514;701;1046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;221;439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;657;1487;1655;1831;2126;2904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;371;584;822;1273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;545;948;1330;2395;3087;3382;3924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;964;1168;2199;2919;3164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1119;1300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;601;765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;353;490;642;1385;1537;1669;1802;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1424;1726;1923;2247;2671;3004;3231;3542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;403;815;1385;1645;2068;2387;2885;3218;3608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;479;972;1319;1633;2138;2543;2982;3434;3759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;441;642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;140;487;643;1024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;164;596;767;1086;1255;1966;2591;3006;3591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;384;648;1256;1608;2024;2840;3240;3438;4096;4449;4832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;197;679;1215;1464;1999;2487;2760;3085;3406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;316;666;1005;1357;2018;2662;2938;3255;3539;3889;5028;5318;5661;5960;6333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;176;376;655;825;991;1186;1421;1570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;433;884;1336;1560;2037;2223;2677;3070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;288;651;1000;1328;1656;1872;2270;2637;2938;3239;3557;3863;4170;4359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;791;1009;1446;1877;2295;3146;3318;3798;4131;4514;4882;5254;5670;5911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;801;951;1462;1831;2214;2891;3045;3617;3983;4375;4744;5102;5478;5838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;345;518;694;1153;1350;1504;1993;2197;2379;2796;3200;3603;4029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;175;541;724;1113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;667;1583;1851;2308;2439;2693;3026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;760;1073;1404;2034;2368;2797;3029;3301;3637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;148;715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;588;1049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;141;1145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1176;1339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;901;1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;156;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;351;541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;203;404;594;828;1105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;694;1280;1496;2207;2926;3654;4222;4423;5086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;576;768;1176;1576;2351;3089;3280;3696;4048;4489;4696;4896;5296;5664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;311;808;1072;1576;1849;2281;2456;2650;2952;3568;3856;4488;4808;5384;5688;6304;6608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;554;1137;1624;2256;2680;3216;3456;3712;4192;5032;5456;5887;6799;7376;8128;8792;9256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;279;592;896;1488;2272;2543;2816;3112;3687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;625;1185;1400;2032;2769;3449;3993;4209;4872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;201;721;1120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;163;549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;185;650;812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;546;724;1282;1549;1830;2265;2629;2966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;459;616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;580;756;1173;1461;1835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;509;674;1140;1453;1767;2054;2378;2620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;198;416;1879;2077;2261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;176;359;1302;1500;1668;2828;3012;3192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;195;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;200;1210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;204;1372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;802;1452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;662;1326;1548;1764;2300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;199;377;561;795;1571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;193;430;1199;1935;2104;2302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;954;1202;2014;2926;3136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;110;1558;2528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;182;407;618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1491;1669;1845;2027;2198;2401;2585;2744;2944;3128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;327;536;678;993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;303;699;862;1054;1408;1566;1714;2004;2399;2541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;232;480;753;944;1128;1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;535;749;1063;1348;1614;2239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;578;1147;1690;2246;2791;3342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;43;315;472;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;678;1285;1457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;526;773;820;1403;1876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;396;568;845;1010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;765;1321;1474;1630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;601;1055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;587;1266;2098;2506;2572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;240;558;1068;1420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;341;988;1556;1897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;121;321;746;1405;1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;406;577;754;1145;1854;2222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;369;574;806;1190;1915;2289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;382;532;881;1505;1798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;234;1072;1587;2686;3105;3360;3684;3836;3984;4115;4257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;235;378;568;832;1389;1673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;626;1343;1765;2143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;290;537;785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;428;912;1103;1307;1733;1924;2118;2318;2734;2935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;648;855;1050;1254;2349;2513;2867;3023;3288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;188;376;1038;1929;2070;2229;2697;3537;3661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;134;278;430;1297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;494;633;780;932;1488;1755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;522;685;922;1092;1430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;122;261;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;121;271;632;769;937;1284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;444;634;778;956;1551;1903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;477;635;831;1021;1667;2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;332;712;897;1056;1653;1819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;190;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;605;765;946;1100;1385;2048;2387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;471;969;1175;1418;1894;2364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;492;1039;1562;1845;2079;2577;3127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;146;339;734;1192;2175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;249;417;643;835;985;1170;1335;1504;1710;1904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;649;1065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;702;1044;1274;1817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;118;762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;601;1415;1601;2099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1183;1438;1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;949;1201;1370;1510;1697;1832;2001;2112;2459;2615;2679;2852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;338;702;939;1190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;466;861;1041;1302;1606;1781;1964;2121;2377;2536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1377;2196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;176;369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1361;1601;2840;3720;3970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;226;522;1518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;325;886;1436;2235;2451;2887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;184;390;601;841;1051;1283;1506;1715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;276;717;1565;1865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;448;892;1286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;204;381;592;792;991;1192;1381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;570;761;1049;1678;2080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;607;798;1295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;784;942;1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
